0.016537503073814575, 1161.936372248038
0.04836946280282883, 1153.782770807648
0.08022390046164257, 1152.222695441797
0.11205586019065678, 1144.0690940014067
0.14391029784947057, 1142.509018635556
0.17574386314489898, 1134.826383343347
0.20758224513957024, 1128.5566464956823
0.239354798911257, 1102.977297572581
0.26357690902550857, 986.584882305879
0.28047576312994194, 846.0211106632427
0.29888254991953467, 722.9875120331973
0.31442506356775457, 609.360621202096
0.3313665989793668, 481.3166996652817
0.358616272162098, 403.4159552176543
0.3829403357436548, 316.9298903604704
0.4072151619551744, 216.00086362572392
0.43906638848115964, 213.4988559635101
0.4709256428392161, 213.3516790422036
0.502786502763687, 213.67546826907824
0.5346473626881577, 213.9992574959531
0.5665082226126286, 214.3230467228277
0.5983690825370993, 214.64683594970234
0.63022994246157, 214.9706251765772
0.6620908023860409, 215.2944144034518
0.6939516623105116, 215.61820363032666
0.7258125222349825, 215.94199285720129
0.7576733821594532, 216.2657820840759
0.789534242083924, 216.58957131095076
0.8213951020083947, 216.91336053782538
0.8532559619328657, 217.23714976470023
0.8851168218573364, 217.56093899157486
0.9169776817818072, 217.88472821844948
0.9488385417062779, 218.20851744532433
0.9807010071971629, 219.0032728203803
1.0009921555405144, 223.91898199202365
0.37343311506080457, 381.80369330977373
0.3429581124623221, 442.4695977549113
